,r,fc
0,0.0000,0.3604
0,0.0020,0.37070000000000003
0,0.0040,0.44970000000000004
0,0.0060,0.38010000000000005
0,0.0080,0.38060000000000005
0,0.0100,0.4404
0,0.0120,0.3702
0,0.0140,0.39
0,0.0160,0.34020000000000006
0,0.0180,0.4295000000000001
0,0.0200,0.37989999999999996
0,0.0220,0.4200000000000001
0,0.0240,0.3899000000000001
0,0.0260,0.43010000000000004
0,0.0280,0.39980000000000004
0,0.0300,0.42999999999999994
0,0.0320,0.4391999999999999
0,0.0340,0.3795
0,0.0360,0.40990000000000004
0,0.0380,0.3899999999999999
0,0.0400,0.36
0,0.0420,0.3901
0,0.0440,0.3702
0,0.0460,0.3299
0,0.0480,0.39000000000000007
0,0.0500,0.3398
0,0.0520,0.39
0,0.0540,0.4301
0,0.0560,0.3796000000000001
0,0.0580,0.40029999999999993
0,0.0600,0.39020000000000005
0,0.0620,0.3292
0,0.0640,0.37
0,0.0660,0.3204
0,0.0680,0.3206
0,0.0700,0.3204
0,0.0720,0.33
0,0.0740,0.31989999999999996
0,0.0760,0.31970000000000004
0,0.0780,0.3403
0,0.0800,0.3201
0,0.0820,0.4006
0,0.0840,0.3296
0,0.0860,0.32020000000000004
0,0.0880,0.3802
0,0.0900,0.3104
0,0.0920,0.43010000000000004
0,0.0940,0.3097
0,0.0960,0.32049999999999995
0,0.0980,0.3201
0,0.1000,0.3099
0,0.1020,0.3899
0,0.1040,0.37
0,0.1060,0.3102
0,0.1080,0.3102
0,0.1100,0.3699999999999999
0,0.1120,0.3802
0,0.1140,0.3102
0,0.1160,0.3297
0,0.1180,0.30970000000000003
0,0.1200,0.32030000000000003
0,0.1220,0.30979999999999996
0,0.1240,0.3104
0,0.1260,0.31
0,0.1280,0.3499000000000001
0,0.1300,0.29979999999999996
0,0.1320,0.29960000000000003
0,0.1340,0.3101
0,0.1360,0.3097
0,0.1380,0.2999
0,0.1400,0.3099
0,0.1420,0.3102
0,0.1440,0.3297
0,0.1460,0.2998
0,0.1480,0.2995
0,0.1500,0.3004
0,0.1520,0.3004
0,0.1540,0.3001
0,0.1560,0.3001
0,0.1580,0.29980000000000007
0,0.1600,0.3001
0,0.1620,0.2599000000000001
0,0.1640,0.3005
0,0.1660,0.2999
0,0.1680,0.3002
0,0.1700,0.3004
0,0.1720,0.299
0,0.1740,0.2996
0,0.1760,0.30029999999999996
0,0.1780,0.29960000000000003
0,0.1800,0.2999
0,0.1820,0.3003
0,0.1840,0.3003
0,0.1860,0.30029999999999996
0,0.1880,0.3
0,0.1900,0.3007
0,0.1920,0.3000999999999999
0,0.1940,0.30050000000000004
0,0.1960,0.2999
0,0.1980,0.30000000000000004
0,0.2000,0.3001
0,0.2020,0.29980000000000007
0,0.2040,0.30029999999999996
0,0.2060,0.2994
0,0.2080,0.3002
0,0.2100,0.2999
0,0.2120,0.29969999999999997
0,0.2140,0.2993
0,0.2160,0.3
0,0.2180,0.2999
0,0.2200,0.29009999999999997
0,0.2220,0.2994
0,0.2240,0.29979999999999996
0,0.2260,0.30000000000000004
0,0.2280,0.28920000000000007
0,0.2300,0.29019999999999996
0,0.2320,0.3
0,0.2340,0.2993
0,0.2360,0.29960000000000003
0,0.2380,0.29980000000000007
0,0.2400,0.28980000000000006
0,0.2420,0.29979999999999996
0,0.2440,0.28990000000000005
0,0.2460,0.2997
0,0.2480,0.2898
0,0.2500,0.30019999999999997
0,0.2520,0.3002000000000001
0,0.2540,0.2901
0,0.2560,0.29000000000000004
0,0.2580,0.2902
0,0.2600,0.29009999999999997
0,0.2620,0.2896
0,0.2640,0.2898
0,0.2660,0.2901
0,0.2680,0.299
0,0.2700,0.3
0,0.2720,0.2902
0,0.2740,0.29969999999999997
0,0.2760,0.2902
0,0.2780,0.2904
0,0.2800,0.29
0,0.2820,0.2902
0,0.2840,0.29030000000000006
0,0.2860,0.2901
0,0.2880,0.2902
0,0.2900,0.2901
0,0.2920,0.3
0,0.2940,0.29
0,0.2960,0.29
0,0.2980,0.2902
0,0.3000,0.2897
0,0.3020,0.29019999999999996
0,0.3040,0.29019999999999996
0,0.3060,0.2898
0,0.3080,0.2897
0,0.3100,0.29009999999999997
0,0.3120,0.2902
0,0.3140,0.2905
0,0.3160,0.2903
0,0.3180,0.2904
0,0.3200,0.2901
0,0.3220,0.29040000000000005
0,0.3240,0.2902
0,0.3260,0.2897
0,0.3280,0.28979999999999995
0,0.3300,0.2903
0,0.3320,0.2901999999999999
0,0.3340,0.28969999999999996
0,0.3360,0.2894
0,0.3380,0.2894
0,0.3400,0.2896
0,0.3420,0.2901
0,0.3440,0.29
0,0.3460,0.29
0,0.3480,0.2894
0,0.3500,0.2903
0,0.3520,0.29
0,0.3540,0.2898
0,0.3560,0.29019999999999996
0,0.3580,0.2899
0,0.3600,0.2897
0,0.3620,0.28990000000000005
0,0.3640,0.2903
0,0.3660,0.2901
0,0.3680,0.28990000000000005
0,0.3700,0.2905
0,0.3720,0.29009999999999997
0,0.3740,0.2899
0,0.3760,0.29009999999999997
0,0.3780,0.29019999999999996
0,0.3800,0.2901
0,0.3820,0.28990000000000005
0,0.3840,0.2903
0,0.3860,0.28979999999999995
0,0.3880,0.28990000000000005
0,0.3900,0.29019999999999996
0,0.3920,0.2896
0,0.3940,0.2901
0,0.3960,0.2899
0,0.3980,0.2897
0,0.4000,0.29
0,0.4020,0.29
0,0.4040,0.28969999999999996
0,0.4060,0.28980000000000006
0,0.4080,0.29019999999999996
0,0.4100,0.2903
0,0.4120,0.2902
0,0.4140,0.2901
0,0.4160,0.2902
0,0.4180,0.2894
0,0.4200,0.28990000000000005
0,0.4220,0.28990000000000005
0,0.4240,0.2901
0,0.4260,0.2901
0,0.4280,0.2902
0,0.4300,0.2898
0,0.4320,0.2902
0,0.4340,0.29
0,0.4360,0.2896
0,0.4380,0.2897
0,0.4400,0.28990000000000005
0,0.4420,0.28979999999999995
0,0.4440,0.28980000000000006
0,0.4460,0.29
0,0.4480,0.2898
0,0.4500,0.2899
0,0.4520,0.29040000000000005
0,0.4540,0.2902
0,0.4560,0.2902
0,0.4580,0.29069999999999996
0,0.4600,0.2905
0,0.4620,0.2904
0,0.4640,0.2903
0,0.4660,0.2901
0,0.4680,0.2903
0,0.4700,0.2903
0,0.4720,0.2903
0,0.4740,0.28990000000000005
0,0.4760,0.28970000000000007
0,0.4780,0.2896
0,0.4800,0.2801
0,0.4820,0.29
0,0.4840,0.2896
0,0.4860,0.2896
0,0.4880,0.28979999999999995
0,0.4900,0.2902
0,0.4920,0.2901
0,0.4940,0.2897
0,0.4960,0.29
0,0.4980,0.28
