,r,fc
0,0.0000,0.1401
0,0.0200,0.18939999999999999
0,0.0400,0.18
0,0.0600,0.17980000000000002
0,0.0800,0.1702
0,0.1000,0.17009999999999997
0,0.1200,0.15970000000000004
0,0.1400,0.0
0,0.1600,0.1606
0,0.1800,0.1596
0,0.2000,0.1604
0,0.2200,0.1507
0,0.2400,0.14950000000000002
0,0.2600,0.0
0,0.2800,0.15
0,0.3000,0.0
0,0.3200,0.0
0,0.3400,0.0
0,0.3600,0.1502
0,0.3800,0.0
0,0.4000,0.14980000000000002
0,0.4200,0.1495
0,0.4400,0.1501
0,0.4600,0.0
0,0.4800,0.0
0,0.5000,0.0
0,0.5200,0.1499
0,0.5400,0.15990000000000001
0,0.5600,0.16040000000000001
0,0.5800,0.1598
0,0.6000,0.1603
0,0.6200,0.1603
0,0.6400,0.16
0,0.6600,0.1605
0,0.6800,0.16020000000000004
0,0.7000,0.17009999999999997
0,0.7200,0.0
0,0.7400,0.1698
0,0.7600,0.17010000000000003
0,0.7800,0.16979999999999998
0,0.8000,0.1802
0,0.8200,0.17980000000000002
0,0.8400,0.17990000000000003
0,0.8600,0.18019999999999997
0,0.8800,0.1807
0,0.9000,0.17940000000000006
0,0.9200,0.17979999999999996
0,0.9400,0.0
0,0.9600,0.18969999999999998
0,0.9800,0.18999999999999997
0,1.0000,0.18969999999999998
