,r,fc
0,0.0000,0.37010000000000004
0,0.0020,0.40980000000000005
0,0.0040,0.3593999999999999
0,0.0060,0.4097000000000001
0,0.0080,0.42
0,0.0100,0.3996
0,0.0120,0.4195
0,0.0140,0.42029999999999995
0,0.0160,0.3995000000000001
0,0.0180,0.3896
0,0.0200,0.40989999999999993
0,0.0220,0.4304
0,0.0240,0.3900999999999999
0,0.0260,0.35989999999999994
0,0.0280,0.41980000000000006
0,0.0300,0.39000000000000007
0,0.0320,0.41
0,0.0340,0.4299
0,0.0360,0.35940000000000005
0,0.0380,0.36
0,0.0400,0.35059999999999997
0,0.0420,0.42039999999999994
0,0.0440,0.36979999999999996
0,0.0460,0.3704
0,0.0480,0.3701
0,0.0500,0.37949999999999995
0,0.0520,0.34930000000000005
0,0.0540,0.3397
0,0.0560,0.3597000000000001
0,0.0580,0.3802999999999999
0,0.0600,0.4
0,0.0620,0.36979999999999996
0,0.0640,0.3601
0,0.0660,0.40970000000000006
0,0.0680,0.41979999999999995
0,0.0700,0.36979999999999996
0,0.0720,0.3501000000000001
0,0.0740,0.34029999999999994
0,0.0760,0.38010000000000005
0,0.0780,0.3901
0,0.0800,0.35999999999999993
0,0.0820,0.36979999999999996
0,0.0840,0.36
0,0.0860,0.3397999999999999
0,0.0880,0.35019999999999996
0,0.0900,0.40989999999999993
0,0.0920,0.31999999999999995
0,0.0940,0.3499000000000001
0,0.0960,0.30050000000000004
0,0.0980,0.35
0,0.1000,0.3701
0,0.1020,0.3599
0,0.1040,0.3398999999999999
0,0.1060,0.33990000000000004
0,0.1080,0.34990000000000004
0,0.1100,0.3298
0,0.1120,0.3297
0,0.1140,0.34040000000000004
0,0.1160,0.33
0,0.1180,0.3299
0,0.1200,0.3306000000000001
0,0.1220,0.33059999999999995
0,0.1240,0.3303999999999999
0,0.1260,0.32
0,0.1280,0.3201
0,0.1300,0.3299
0,0.1320,0.3297
0,0.1340,0.3102
0,0.1360,0.33059999999999995
0,0.1380,0.3299999999999999
0,0.1400,0.3202999999999999
0,0.1420,0.3296
0,0.1440,0.3103
0,0.1460,0.3302999999999999
0,0.1480,0.3301000000000001
0,0.1500,0.33010000000000006
0,0.1520,0.3296
0,0.1540,0.3296
0,0.1560,0.32959999999999995
0,0.1580,0.3299999999999999
0,0.1600,0.33049999999999996
0,0.1620,0.33030000000000004
0,0.1640,0.3299999999999999
0,0.1660,0.32949999999999996
0,0.1680,0.33019999999999994
0,0.1700,0.3198
0,0.1720,0.3302999999999999
0,0.1740,0.33030000000000004
0,0.1760,0.3297
0,0.1780,0.3295
0,0.1800,0.3299
0,0.1820,0.2996
0,0.1840,0.3294
0,0.1860,0.31989999999999996
0,0.1880,0.31980000000000003
0,0.1900,0.31980000000000003
0,0.1920,0.32020000000000004
0,0.1940,0.31989999999999996
0,0.1960,0.32020000000000004
0,0.1980,0.32030000000000003
0,0.2000,0.3202
0,0.2020,0.3198
0,0.2040,0.3194
0,0.2060,0.3201
0,0.2080,0.3197
0,0.2100,0.31989999999999996
0,0.2120,0.32
0,0.2140,0.3201
0,0.2160,0.31999999999999995
0,0.2180,0.31989999999999996
0,0.2200,0.3199
0,0.2220,0.3198999999999999
0,0.2240,0.31999999999999995
0,0.2260,0.3196
0,0.2280,0.31989999999999996
0,0.2300,0.3201
0,0.2320,0.31989999999999996
0,0.2340,0.31989999999999996
0,0.2360,0.32
0,0.2380,0.31999999999999995
0,0.2400,0.3202999999999999
0,0.2420,0.31969999999999993
0,0.2440,0.3201
0,0.2460,0.3194
0,0.2480,0.31989999999999996
0,0.2500,0.31989999999999996
0,0.2520,0.3201
0,0.2540,0.31980000000000003
0,0.2560,0.32020000000000004
0,0.2580,0.32020000000000004
0,0.2600,0.31980000000000003
0,0.2620,0.32020000000000004
0,0.2640,0.32020000000000004
0,0.2660,0.31960000000000005
0,0.2680,0.3198
0,0.2700,0.32049999999999995
0,0.2720,0.31989999999999996
0,0.2740,0.3195
0,0.2760,0.31989999999999996
0,0.2780,0.31989999999999996
0,0.2800,0.31989999999999996
0,0.2820,0.31999999999999995
0,0.2840,0.3201
0,0.2860,0.3208
0,0.2880,0.3196
0,0.2900,0.31989999999999996
0,0.2920,0.31999999999999995
0,0.2940,0.3201
0,0.2960,0.3197
0,0.2980,0.3102
